,station_no,date,discharge,water_level,year,month,day
89861,1,1966-08-13,2700.0,286.0,1966,8,13
89862,1,1966-08-14,2590.0,272.0,1966,8,14
89863,1,1966-08-15,2450.0,265.0,1966,8,15
89864,1,1966-08-16,2350.0,255.0,1966,8,16
89865,1,1966-08-17,2290.0,258.0,1966,8,17
89866,1,1966-08-18,2220.0,274.0,1966,8,18
89867,1,1966-08-19,2240.0,302.0,1966,8,19
89868,1,1966-08-20,2360.0,325.0,1966,8,20
89869,1,1966-08-21,2580.0,359.0,1966,8,21
89870,1,1966-08-22,2760.0,385.0,1966,8,22
89871,1,1966-08-23,3040.0,396.0,1966,8,23
89872,1,1966-08-24,3260.0,380.0,1966,8,24
89873,1,1966-08-25,3360.0,352.0,1966,8,25
89874,1,1966-08-26,3220.0,327.0,1966,8,26
89875,1,1966-08-27,2980.0,310.0,1966,8,27
89876,1,1966-08-28,2780.0,299.0,1966,8,28
89877,1,1966-08-29,2640.0,288.0,1966,8,29
89878,1,1966-08-30,2550.0,274.0,1966,8,30
89879,1,1966-08-31,2470.0,272.0,1966,8,31
89880,1,1966-09-01,2360.0,280.0,1966,9,1
89881,1,1966-09-02,2350.0,285.0,1966,9,2
89882,1,1966-09-03,2410.0,281.0,1966,9,3
89883,1,1966-09-04,2440.0,284.0,1966,9,4
89884,1,1966-09-05,2410.0,282.0,1966,9,5
89885,1,1966-09-06,2440.0,269.0,1966,9,6
89886,1,1966-09-07,2420.0,253.0,1966,9,7
89887,1,1966-09-08,2320.0,237.0,1966,9,8
89888,1,1966-09-09,2200.0,228.0,1966,9,9
89889,1,1966-09-10,2090.0,221.0,1966,9,10
89890,1,1966-09-11,2020.0,214.0,1966,9,11
89891,1,1966-09-12,1970.0,207.0,1966,9,12
89892,1,1966-09-13,1920.0,209.0,1966,9,13
89893,1,1966-09-14,1870.0,216.0,1966,9,14
89894,1,1966-09-15,1890.0,212.0,1966,9,15
89895,1,1966-09-16,1940.0,202.0,1966,9,16
89896,1,1966-09-17,1910.0,198.0,1966,9,17
89897,1,1966-09-18,1840.0,198.0,1966,9,18
89898,1,1966-09-19,1810.0,190.0,1966,9,19
89899,1,1966-09-20,1810.0,179.0,1966,9,20
89900,1,1966-09-21,1760.0,172.0,1966,9,21
89901,1,1966-09-22,1680.0,165.0,1966,9,22
89902,1,1966-09-23,1640.0,160.0,1966,9,23
89903,1,1966-09-24,1590.0,156.0,1966,9,24
89904,1,1966-09-25,1560.0,150.0,1966,9,25
89905,1,1966-09-26,1530.0,145.0,1966,9,26
89908,1,1966-10-15,1220.0,104.0,1966,10,15
89909,1,1966-10-16,1230.0,98.0,1966,10,16
89910,1,1966-10-17,1210.0,99.0,1966,10,17
89911,1,1966-10-18,1170.0,95.0,1966,10,18
89912,1,1966-10-19,1180.0,94.0,1966,10,19
89913,1,1966-10-20,1160.0,99.0,1966,10,20
89914,1,1966-10-21,1150.0,109.0,1966,10,21
89915,1,1966-10-22,1180.0,127.0,1966,10,22
89916,1,1966-10-23,1240.0,171.0,1966,10,23
89917,1,1966-10-24,1340.0,236.0,1966,10,24
89918,1,1966-10-25,1630.0,262.0,1966,10,25
89919,1,1966-10-26,2080.0,233.0,1966,10,26
89920,1,1966-10-27,2270.0,204.0,1966,10,27
89921,1,1966-10-28,2060.0,195.0,1966,10,28
89922,1,1966-10-29,1850.0,201.0,1966,10,29
89923,1,1966-10-30,1790.0,190.0,1966,10,30
89924,1,1966-10-31,1830.0,177.0,1966,10,31
89925,1,1966-11-01,1760.0,161.0,1966,11,1
89926,1,1966-11-02,1670.0,148.0,1966,11,2
89927,1,1966-11-03,1560.0,140.0,1966,11,3
89928,1,1966-11-04,1480.0,137.0,1966,11,4
89929,1,1966-11-05,1430.0,139.0,1966,11,5
89930,1,1966-11-06,1410.0,144.0,1966,11,6
89931,1,1966-11-07,1420.0,145.0,1966,11,7
89932,1,1966-11-08,1450.0,148.0,1966,11,8
89933,1,1966-11-09,1460.0,159.0,1966,11,9
89934,1,1966-11-10,1480.0,159.0,1966,11,10
89935,1,1966-11-11,1550.0,148.0,1966,11,11
89936,1,1966-11-12,1550.0,143.0,1966,11,12
89937,1,1966-11-13,1480.0,140.0,1966,11,13
89938,1,1966-11-14,1440.0,146.0,1966,11,14
89939,1,1966-11-15,1430.0,183.0,1966,11,15
89940,1,1966-11-16,1460.0,234.0,1966,11,16
89941,1,1966-11-17,1710.0,260.0,1966,11,17
89942,1,1966-11-18,2070.0,262.0,1966,11,18
89943,1,1966-11-19,2260.0,245.0,1966,11,19
89944,1,1966-11-20,2270.0,245.0,1966,11,20
89945,1,1966-11-21,2150.0,267.0,1966,11,21
89946,1,1966-11-22,2150.0,276.0,1966,11,22
89947,1,1966-11-23,2310.0,260.0,1966,11,23
89948,1,1966-11-24,2380.0,233.0,1966,11,24
89949,1,1966-11-25,2260.0,213.0,1966,11,25
89950,1,1966-11-26,2060.0,206.0,1966,11,26
89951,1,1966-11-27,1920.0,217.0,1966,11,27
89952,1,1966-11-28,1870.0,279.0,1966,11,28
89953,1,1966-11-29,1950.0,320.0,1966,11,29
89954,1,1966-11-30,2400.0,359.0,1966,11,30
89955,1,1966-12-01,2720.0,395.0,1966,12,1
89956,1,1966-12-02,3040.0,420.0,1966,12,2
89957,1,1966-12-03,3350.0,423.0,1966,12,3
89958,1,1966-12-04,3580.0,400.0,1966,12,4
89959,1,1966-12-05,3610.0,355.0,1966,12,5
89960,1,1966-12-06,3400.0,321.0,1966,12,6
89961,1,1966-12-07,3010.0,296.0,1966,12,7
89962,1,1966-12-08,2730.0,290.0,1966,12,8
89963,1,1966-12-09,2530.0,406.0,1966,12,9
89964,1,1966-12-10,2480.0,562.0,1966,12,10
89965,1,1966-12-11,3450.0,638.0,1966,12,11
89966,1,1966-12-12,5060.0,717.0,1966,12,12
89967,1,1966-12-13,5990.0,732.0,1966,12,13
89968,1,1966-12-14,7070.0,691.0,1966,12,14
89969,1,1966-12-15,7290.0,618.0,1966,12,15
89970,1,1966-12-16,6700.0,530.0,1966,12,16
89971,1,1966-12-17,5740.0,470.0,1966,12,17
89972,1,1966-12-18,4700.0,440.0,1966,12,18
89973,1,1966-12-19,4070.0,452.0,1966,12,19
89974,1,1966-12-20,3770.0,468.0,1966,12,20
89975,1,1966-12-21,3890.0,483.0,1966,12,21
89976,1,1966-12-22,4050.0,495.0,1966,12,22
89977,1,1966-12-23,4200.0,536.0,1966,12,23
89978,1,1966-12-24,4330.0,619.0,1966,12,24
89979,1,1966-12-25,4760.0,662.0,1966,12,25
89980,1,1966-12-26,5750.0,664.0,1966,12,26
89981,1,1966-12-27,6300.0,620.0,1966,12,27
89982,1,1966-12-28,6330.0,576.0,1966,12,28
89983,1,1966-12-29,5760.0,601.0,1966,12,29
89984,1,1966-12-30,5230.0,616.0,1966,12,30
89985,1,1966-12-31,5520.0,640.0,1966,12,31
89986,1,1967-01-01,5710.0,628.0,1967,1,1
89987,1,1967-01-02,6010.0,608.0,1967,1,2
89988,1,1967-01-03,5860.0,572.0,1967,1,3
89989,1,1967-01-04,5610.0,536.0,1967,1,4
89990,1,1967-01-05,5180.0,490.0,1967,1,5
89991,1,1967-01-06,4760.0,446.0,1967,1,6
89992,1,1967-01-07,4270.0,408.0,1967,1,7
89993,1,1967-01-08,3830.0,374.0,1967,1,8
89994,1,1967-01-09,3470.0,350.0,1967,1,9
89995,1,1967-01-10,3170.0,330.0,1967,1,10
89998,1,1967-01-29,3750.0,494.0,1967,1,29
89999,1,1967-01-30,4350.0,448.0,1967,1,30
90000,1,1967-01-31,4320.0,409.0,1967,1,31
90001,1,1967-02-01,3850.0,384.0,1967,2,1
90002,1,1967-02-02,3480.0,368.0,1967,2,2
90003,1,1967-02-03,3260.0,358.0,1967,2,3
90004,1,1967-02-04,3120.0,348.0,1967,2,4
90005,1,1967-02-05,3030.0,336.0,1967,2,5
90006,1,1967-02-06,2950.0,321.0,1967,2,6
90007,1,1967-02-07,2850.0,309.0,1967,2,7
90008,1,1967-02-08,2730.0,296.0,1967,2,8
90009,1,1967-02-09,2630.0,282.0,1967,2,9
90010,1,1967-02-10,2530.0,269.0,1967,2,10
90011,1,1967-02-11,2420.0,256.0,1967,2,11
90012,1,1967-02-12,2320.0,243.0,1967,2,12
90013,1,1967-02-13,2230.0,231.0,1967,2,13
90014,1,1967-02-14,2130.0,222.0,1967,2,14
90015,1,1967-02-15,2050.0,217.0,1967,2,15
90016,1,1967-02-16,1980.0,212.0,1967,2,16
90017,1,1967-02-17,1950.0,209.0,1967,2,17
90018,1,1967-02-18,1910.0,214.0,1967,2,18
90019,1,1967-02-19,1890.0,262.0,1967,2,19
90020,1,1967-02-20,1920.0,332.0,1967,2,20
90021,1,1967-02-21,2270.0,402.0,1967,2,21
90022,1,1967-02-22,2820.0,420.0,1967,2,22
90023,1,1967-02-23,3420.0,409.0,1967,2,23
90024,1,1967-02-24,3580.0,384.0,1967,2,24
90025,1,1967-02-25,3480.0,356.0,1967,2,25
90026,1,1967-02-26,3260.0,335.0,1967,2,26
90027,1,1967-02-27,3020.0,356.0,1967,2,27
90028,1,1967-02-28,2840.0,414.0,1967,2,28
90029,1,1967-03-01,3020.0,438.0,1967,3,1
90030,1,1967-03-02,3530.0,436.0,1967,3,2
90031,1,1967-03-03,3750.0,426.0,1967,3,3
90032,1,1967-03-04,3730.0,397.0,1967,3,4
90033,1,1967-03-05,3640.0,373.0,1967,3,5
90034,1,1967-03-06,3370.0,347.0,1967,3,6
90035,1,1967-03-07,3160.0,333.0,1967,3,7
90036,1,1967-03-08,2940.0,324.0,1967,3,8
90037,1,1967-03-09,2830.0,318.0,1967,3,9
90038,1,1967-03-10,2750.0,326.0,1967,3,10
90039,1,1967-03-11,2700.0,348.0,1967,3,11
90040,1,1967-03-12,2770.0,391.0,1967,3,12
90041,1,1967-03-13,2950.0,433.0,1967,3,13
90042,1,1967-03-14,3320.0,422.0,1967,3,14
90043,1,1967-03-15,3710.0,392.0,1967,3,15
90044,1,1967-03-16,3600.0,370.0,1967,3,16
90045,1,1967-03-17,3330.0,361.0,1967,3,17
90046,1,1967-03-18,3130.0,360.0,1967,3,18
90047,1,1967-03-19,3060.0,363.0,1967,3,19
90048,1,1967-03-20,3050.0,360.0,1967,3,20
90049,1,1967-03-21,3070.0,352.0,1967,3,21
90050,1,1967-03-22,3050.0,345.0,1967,3,22
90051,1,1967-03-23,2980.0,337.0,1967,3,23
90052,1,1967-03-24,2920.0,327.0,1967,3,24
90053,1,1967-03-25,2860.0,318.0,1967,3,25
90054,1,1967-03-26,2780.0,306.0,1967,3,26
90055,1,1967-03-27,2700.0,310.0,1967,3,27
90056,1,1967-03-28,2610.0,323.0,1967,3,28
90057,1,1967-03-29,2640.0,326.0,1967,3,29
90058,1,1967-03-30,2740.0,315.0,1967,3,30
90059,1,1967-03-31,2770.0,304.0,1967,3,31
90060,1,1967-04-01,2680.0,289.0,1967,4,1
90061,1,1967-04-02,2590.0,282.0,1967,4,2
90062,1,1967-04-03,2480.0,283.0,1967,4,3
90063,1,1967-04-04,2420.0,294.0,1967,4,4
90064,1,1967-04-05,2430.0,325.0,1967,4,5
90065,1,1967-04-06,2520.0,370.0,1967,4,6
90066,1,1967-04-07,2760.0,402.0,1967,4,7
90067,1,1967-04-08,3130.0,396.0,1967,4,8
90068,1,1967-04-09,3420.0,368.0,1967,4,9
90069,1,1967-04-10,3360.0,347.0,1967,4,10
90070,1,1967-04-11,3120.0,329.0,1967,4,11
90071,1,1967-04-12,2940.0,309.0,1967,4,12
90072,1,1967-04-13,2790.0,298.0,1967,4,13
90073,1,1967-04-14,2630.0,297.0,1967,4,14
90074,1,1967-04-15,2550.0,292.0,1967,4,15
90075,1,1967-04-16,2540.0,280.0,1967,4,16
90076,1,1967-04-17,2500.0,270.0,1967,4,17
90077,1,1967-04-18,2410.0,264.0,1967,4,18
90078,1,1967-04-19,2330.0,259.0,1967,4,19
90079,1,1967-04-20,2290.0,254.0,1967,4,20
90080,1,1967-04-21,2250.0,255.0,1967,4,21
90081,1,1967-04-22,2210.0,255.0,1967,4,22
90082,1,1967-04-23,2220.0,261.0,1967,4,23
90083,1,1967-04-24,2220.0,258.0,1967,4,24
90084,1,1967-04-25,2260.0,263.0,1967,4,25
90085,1,1967-04-26,2240.0,255.0,1967,4,26
90088,1,1967-05-15,1830.0,225.0,1967,5,15
90089,1,1967-05-16,1900.0,240.0,1967,5,16
90090,1,1967-05-17,2000.0,247.0,1967,5,17
90091,1,1967-05-18,2110.0,254.0,1967,5,18
90092,1,1967-05-19,2160.0,257.0,1967,5,19
90093,1,1967-05-20,2210.0,262.0,1967,5,20
90094,1,1967-05-21,2230.0,261.0,1967,5,21
90095,1,1967-05-22,2270.0,259.0,1967,5,22
90096,1,1967-05-23,2260.0,267.0,1967,5,23
90097,1,1967-05-24,2250.0,293.0,1967,5,24
90098,1,1967-05-25,2310.0,336.0,1967,5,25
90099,1,1967-05-26,2510.0,342.0,1967,5,26
90100,1,1967-05-27,2850.0,339.0,1967,5,27
90101,1,1967-05-28,2900.0,331.0,1967,5,28
90102,1,1967-05-29,2870.0,319.0,1967,5,29
90103,1,1967-05-30,2810.0,309.0,1967,5,30
90104,1,1967-05-31,2710.0,306.0,1967,5,31
90105,1,1967-06-01,2630.0,312.0,1967,6,1
90106,1,1967-06-02,2610.0,317.0,1967,6,2
90107,1,1967-06-03,2660.0,317.0,1967,6,3
90108,1,1967-06-04,2700.0,302.0,1967,6,4
90109,1,1967-06-05,2700.0,288.0,1967,6,5
90110,1,1967-06-06,2580.0,285.0,1967,6,6
90111,1,1967-06-07,2470.0,286.0,1967,6,7
90112,1,1967-06-08,2440.0,280.0,1967,6,8
90113,1,1967-06-09,2450.0,293.0,1967,6,9
90114,1,1967-06-10,2410.0,318.0,1967,6,10
90115,1,1967-06-11,2510.0,327.0,1967,6,11
90116,1,1967-06-12,2700.0,328.0,1967,6,12
90117,1,1967-06-13,2780.0,324.0,1967,6,13
90118,1,1967-06-14,2780.0,322.0,1967,6,14
90119,1,1967-06-15,2750.0,325.0,1967,6,15
90120,1,1967-06-16,2740.0,325.0,1967,6,16
90121,1,1967-06-17,2760.0,321.0,1967,6,17
90122,1,1967-06-18,2760.0,316.0,1967,6,18
90123,1,1967-06-19,2730.0,308.0,1967,6,19
90124,1,1967-06-20,2690.0,300.0,1967,6,20
90125,1,1967-06-21,2630.0,295.0,1967,6,21
90126,1,1967-06-22,2560.0,295.0,1967,6,22
90127,1,1967-06-23,2520.0,289.0,1967,6,23
90128,1,1967-06-24,2520.0,275.0,1967,6,24
90129,1,1967-06-25,2480.0,265.0,1967,6,25
90130,1,1967-06-26,2370.0,263.0,1967,6,26
90131,1,1967-06-27,2290.0,271.0,1967,6,27
90132,1,1967-06-28,2280.0,278.0,1967,6,28
90133,1,1967-06-29,2340.0,280.0,1967,6,29
90134,1,1967-06-30,2390.0,280.0,1967,6,30
90135,1,1967-07-01,2410.0,275.0,1967,7,1
90136,1,1967-07-02,2410.0,281.0,1967,7,2
90137,1,1967-07-03,2370.0,274.0,1967,7,3
90138,1,1967-07-04,2410.0,271.0,1967,7,4
90139,1,1967-07-05,2360.0,274.0,1967,7,5
90140,1,1967-07-06,2340.0,275.0,1967,7,6
90141,1,1967-07-07,2360.0,273.0,1967,7,7
90142,1,1967-07-08,2370.0,268.0,1967,7,8
90143,1,1967-07-09,2350.0,269.0,1967,7,9
90144,1,1967-07-10,2320.0,270.0,1967,7,10
90145,1,1967-07-11,2320.0,271.0,1967,7,11
90146,1,1967-07-12,2330.0,266.0,1967,7,12
90147,1,1967-07-13,2340.0,266.0,1967,7,13
90148,1,1967-07-14,2300.0,268.0,1967,7,14
90149,1,1967-07-15,2300.0,265.0,1967,7,15
90150,1,1967-07-16,2320.0,256.0,1967,7,16
90151,1,1967-07-17,2290.0,255.0,1967,7,17
90152,1,1967-07-18,2230.0,252.0,1967,7,18
90153,1,1967-07-19,2220.0,247.0,1967,7,19
90154,1,1967-07-20,2200.0,243.0,1967,7,20
90155,1,1967-07-21,2160.0,236.0,1967,7,21
90156,1,1967-07-22,2130.0,228.0,1967,7,22
90157,1,1967-07-23,2080.0,222.0,1967,7,23
90158,1,1967-07-24,2020.0,213.0,1967,7,24
90159,1,1967-07-25,1980.0,212.0,1967,7,25
90160,1,1967-07-26,1920.0,208.0,1967,7,26
90161,1,1967-07-27,1910.0,210.0,1967,7,27
90162,1,1967-07-28,1880.0,206.0,1967,7,28
90163,1,1967-07-29,1900.0,199.0,1967,7,29
90164,1,1967-07-30,1870.0,201.0,1967,7,30
90165,1,1967-07-31,1820.0,200.0,1967,7,31
90166,1,1967-08-01,1830.0,197.0,1967,8,1
90167,1,1967-08-02,1820.0,193.0,1967,8,2
90168,1,1967-08-03,1800.0,188.0,1967,8,3
90169,1,1967-08-04,1780.0,192.0,1967,8,4
90170,1,1967-08-05,1740.0,191.0,1967,8,5
90171,1,1967-08-06,1770.0,191.0,1967,8,6
90172,1,1967-08-07,1760.0,191.0,1967,8,7
90173,1,1967-08-08,1760.0,188.0,1967,8,8
90174,1,1967-08-09,1760.0,190.0,1967,8,9
90175,1,1967-08-10,1740.0,191.0,1967,8,10
90178,1,1967-08-29,1680.0,164.0,1967,8,29
90179,1,1967-08-30,1620.0,154.0,1967,8,30
90180,1,1967-08-31,1580.0,148.0,1967,8,31
90181,1,1967-09-01,1520.0,140.0,1967,9,1
90182,1,1967-09-02,1480.0,140.0,1967,9,2
90183,1,1967-09-03,1430.0,137.0,1967,9,3
90184,1,1967-09-04,1430.0,136.0,1967,9,4
90185,1,1967-09-05,1410.0,138.0,1967,9,5
90186,1,1967-09-06,1400.0,143.0,1967,9,6
90187,1,1967-09-07,1410.0,141.0,1967,9,7
90188,1,1967-09-08,1440.0,138.0,1967,9,8
90189,1,1967-09-09,1430.0,135.0,1967,9,9
90190,1,1967-09-10,1410.0,148.0,1967,9,10
90191,1,1967-09-11,1390.0,178.0,1967,9,11
90192,1,1967-09-12,1480.0,210.0,1967,9,12
90193,1,1967-09-13,1680.0,226.0,1967,9,13
90194,1,1967-09-14,1900.0,230.0,1967,9,14
90195,1,1967-09-15,2010.0,228.0,1967,9,15
90196,1,1967-09-16,2040.0,212.0,1967,9,16
90197,1,1967-09-17,2020.0,214.0,1967,9,17
90198,1,1967-09-18,1910.0,213.0,1967,9,18
90199,1,1967-09-19,1920.0,213.0,1967,9,19
90200,1,1967-09-20,1920.0,247.0,1967,9,20
90201,1,1967-09-21,1920.0,356.0,1967,9,21
90202,1,1967-09-22,2160.0,343.0,1967,9,22
90203,1,1967-09-23,3020.0,310.0,1967,9,23
90204,1,1967-09-24,2910.0,260.0,1967,9,24
90205,1,1967-09-25,2640.0,233.0,1967,9,25
90206,1,1967-09-26,2260.0,212.0,1967,9,26
90207,1,1967-09-27,2060.0,188.0,1967,9,27
90208,1,1967-09-28,1910.0,177.0,1967,9,28
90209,1,1967-09-29,1740.0,173.0,1967,9,29
90210,1,1967-09-30,1670.0,166.0,1967,9,30
90211,1,1967-10-01,1640.0,159.0,1967,10,1
90212,1,1967-10-02,1600.0,156.0,1967,10,2
90213,1,1967-10-03,1550.0,158.0,1967,10,3
90214,1,1967-10-04,1530.0,169.0,1967,10,4
90215,1,1967-10-05,1540.0,174.0,1967,10,5
90216,1,1967-10-06,1620.0,172.0,1967,10,6
90217,1,1967-10-07,1650.0,170.0,1967,10,7
90218,1,1967-10-08,1640.0,162.0,1967,10,8
90219,1,1967-10-09,1620.0,154.0,1967,10,9
90220,1,1967-10-10,1570.0,147.0,1967,10,10
90221,1,1967-10-11,1520.0,144.0,1967,10,11
90222,1,1967-10-12,1470.0,138.0,1967,10,12
90223,1,1967-10-13,1450.0,132.0,1967,10,13
90224,1,1967-10-14,1410.0,132.0,1967,10,14
90225,1,1967-10-15,1370.0,167.0,1967,10,15
90226,1,1967-10-16,1370.0,227.0,1967,10,16
90227,1,1967-10-17,1600.0,225.0,1967,10,17
90228,1,1967-10-18,2020.0,204.0,1967,10,18
90229,1,1967-10-19,2000.0,192.0,1967,10,19
90230,1,1967-10-20,1850.0,175.0,1967,10,20
90231,1,1967-10-21,1770.0,162.0,1967,10,21
90232,1,1967-10-22,1660.0,152.0,1967,10,22
90233,1,1967-10-23,1570.0,159.0,1967,10,23
90234,1,1967-10-24,1500.0,168.0,1967,10,24
90235,1,1967-10-25,1550.0,159.0,1967,10,25
90236,1,1967-10-26,1610.0,154.0,1967,10,26
90237,1,1967-10-27,1550.0,166.0,1967,10,27
90238,1,1967-10-28,1520.0,172.0,1967,10,28
90239,1,1967-10-29,1600.0,166.0,1967,10,29
90240,1,1967-10-30,1640.0,162.0,1967,10,30
90241,1,1967-10-31,1600.0,191.0,1967,10,31
90242,1,1967-11-01,1570.0,212.0,1967,11,1
90243,1,1967-11-02,1760.0,238.0,1967,11,2
90244,1,1967-11-03,1910.0,228.0,1967,11,3
90245,1,1967-11-04,2100.0,238.0,1967,11,4
90246,1,1967-11-05,2020.0,268.0,1967,11,5
90247,1,1967-11-06,2100.0,254.0,1967,11,6
90248,1,1967-11-07,2320.0,215.0,1967,11,7
90249,1,1967-11-08,2210.0,190.0,1967,11,8
90250,1,1967-11-09,1930.0,174.0,1967,11,9
90251,1,1967-11-10,1760.0,164.0,1967,11,10
90252,1,1967-11-11,1650.0,150.0,1967,11,11
90253,1,1967-11-12,1580.0,150.0,1967,11,12
90254,1,1967-11-13,1490.0,148.0,1967,11,13
90255,1,1967-11-14,1490.0,164.0,1967,11,14
90256,1,1967-11-15,1480.0,202.0,1967,11,15
90257,1,1967-11-16,1580.0,203.0,1967,11,16
90258,1,1967-11-17,1840.0,209.0,1967,11,17
90259,1,1967-11-18,1850.0,225.0,1967,11,18
90260,1,1967-11-19,1890.0,212.0,1967,11,19
90261,1,1967-11-20,2000.0,195.0,1967,11,20
90262,1,1967-11-21,1910.0,178.0,1967,11,21
90263,1,1967-11-22,1790.0,164.0,1967,11,22
90264,1,1967-11-23,1680.0,156.0,1967,11,23
90265,1,1967-11-24,1580.0,149.0,1967,11,24
90268,1,1967-12-13,1590.0,146.0,1967,12,13
90269,1,1967-12-14,1500.0,144.0,1967,12,14
90270,1,1967-12-15,1460.0,156.0,1967,12,15
90271,1,1967-12-16,1450.0,166.0,1967,12,16
90272,1,1967-12-17,1530.0,178.0,1967,12,17
90273,1,1967-12-18,1600.0,177.0,1967,12,18
90274,1,1967-12-19,1680.0,164.0,1967,12,19
90275,1,1967-12-20,1670.0,154.0,1967,12,20
90276,1,1967-12-21,1580.0,153.0,1967,12,21
90277,1,1967-12-22,1520.0,290.0,1967,12,22
90278,1,1967-12-23,1510.0,569.0,1967,12,23
90279,1,1967-12-24,2480.0,679.0,1967,12,24
90280,1,1967-12-25,5140.0,684.0,1967,12,25
90281,1,1967-12-26,6540.0,628.0,1967,12,26
90282,1,1967-12-27,6600.0,540.0,1967,12,27
90283,1,1967-12-28,5860.0,475.0,1967,12,28
90284,1,1967-12-29,4810.0,426.0,1967,12,29
90285,1,1967-12-30,4120.0,394.0,1967,12,30
90286,1,1967-12-31,3640.0,360.0,1967,12,31
90287,1,1968-01-01,3340.0,329.0,1968,1,1
90288,1,1968-01-02,3050.0,300.0,1968,1,2
90289,1,1968-01-03,2790.0,284.0,1968,1,3
90290,1,1968-01-04,2560.0,295.0,1968,1,4
90291,1,1968-01-05,2440.0,425.0,1968,1,5
90292,1,1968-01-06,2520.0,527.0,1968,1,6
90293,1,1968-01-07,3630.0,550.0,1968,1,7
90294,1,1968-01-08,4670.0,536.0,1968,1,8
90295,1,1968-01-09,4920.0,457.0,1968,1,9
90296,1,1968-01-10,4760.0,400.0,1968,1,10
90297,1,1968-01-11,3940.0,365.0,1968,1,11
90298,1,1968-01-12,3400.0,332.0,1968,1,12
90299,1,1968-01-13,3090.0,348.0,1968,1,13
90300,1,1968-01-14,2820.0,545.0,1968,1,14
90301,1,1968-01-15,2950.0,676.0,1968,1,15
90302,1,1968-01-16,4860.0,723.0,1968,1,16
90303,1,1968-01-17,6490.0,719.0,1968,1,17
90304,1,1968-01-18,7160.0,676.0,1968,1,18
90305,1,1968-01-19,7100.0,631.0,1968,1,19
90306,1,1968-01-20,6490.0,576.0,1968,1,20
90307,1,1968-01-21,5900.0,514.0,1968,1,21
90308,1,1968-01-22,5230.0,560.0,1968,1,22
90309,1,1968-01-23,4530.0,422.0,1968,1,23
90310,1,1968-01-24,5040.0,393.0,1968,1,24
90311,1,1968-01-25,3600.0,382.0,1968,1,25
90312,1,1968-01-26,3340.0,391.0,1968,1,26
90313,1,1968-01-27,3240.0,415.0,1968,1,27
90314,1,1968-01-28,3320.0,424.0,1968,1,28
90315,1,1968-01-29,3540.0,404.0,1968,1,29
90316,1,1968-01-30,3620.0,377.0,1968,1,30
90317,1,1968-01-31,3430.0,348.0,1968,1,31
90318,1,1968-02-01,3190.0,326.0,1968,2,1
90319,1,1968-02-02,2950.0,314.0,1968,2,2
90320,1,1968-02-03,2770.0,312.0,1968,2,3
90321,1,1968-02-04,2670.0,313.0,1968,2,4
90322,1,1968-02-05,2660.0,310.0,1968,2,5
90323,1,1968-02-06,2660.0,309.0,1968,2,6
90324,1,1968-02-07,2640.0,311.0,1968,2,7
90325,1,1968-02-08,2630.0,306.0,1968,2,8
90326,1,1968-02-09,2650.0,312.0,1968,2,9
90327,1,1968-02-10,2610.0,308.0,1968,2,10
90328,1,1968-02-11,2660.0,302.0,1968,2,11
90329,1,1968-02-12,2630.0,295.0,1968,2,12
90330,1,1968-02-13,2580.0,297.0,1968,2,13
90331,1,1968-02-14,2520.0,322.0,1968,2,14
90332,1,1968-02-15,2540.0,348.0,1968,2,15
90333,1,1968-02-16,2740.0,346.0,1968,2,16
90334,1,1968-02-17,2950.0,337.0,1968,2,17
90335,1,1968-02-18,2930.0,322.0,1968,2,18
90336,1,1968-02-19,2860.0,310.0,1968,2,19
90337,1,1968-02-20,2740.0,319.0,1968,2,20
90338,1,1968-02-21,2640.0,372.0,1968,2,21
90339,1,1968-02-22,2710.0,453.0,1968,2,22
90340,1,1968-02-23,3150.0,488.0,1968,2,23
90341,1,1968-02-24,3900.0,480.0,1968,2,24
90342,1,1968-02-25,4250.0,460.0,1968,2,25
90343,1,1968-02-26,4170.0,432.0,1968,2,26
90344,1,1968-02-27,3970.0,397.0,1968,2,27
90345,1,1968-02-28,3700.0,368.0,1968,2,28
90346,1,1968-02-29,3370.0,345.0,1968,2,29
90347,1,1968-03-01,3120.0,326.0,1968,3,1
90348,1,1968-03-02,2920.0,307.0,1968,3,2
90349,1,1968-03-03,2770.0,292.0,1968,3,3
90350,1,1968-03-04,2620.0,284.0,1968,3,4
90351,1,1968-03-05,2500.0,290.0,1968,3,5
90352,1,1968-03-06,2440.0,301.0,1968,3,6
90353,1,1968-03-07,2480.0,308.0,1968,3,7
90354,1,1968-03-08,2570.0,300.0,1968,3,8
90355,1,1968-03-09,2630.0,282.0,1968,3,9
90358,1,1968-03-28,2870.0,323.0,1968,3,28
90359,1,1968-03-29,2820.0,325.0,1968,3,29
90360,1,1968-03-30,2740.0,321.0,1968,3,30
90361,1,1968-03-31,2760.0,320.0,1968,3,31
90362,1,1968-04-01,2730.0,316.0,1968,4,1
90363,1,1968-04-02,2720.0,314.0,1968,4,2
90364,1,1968-04-03,2690.0,310.0,1968,4,3
90365,1,1968-04-04,2670.0,310.0,1968,4,4
90366,1,1968-04-05,2640.0,316.0,1968,4,5
90367,1,1968-04-06,2640.0,339.0,1968,4,6
90368,1,1968-04-07,2690.0,370.0,1968,4,7
90369,1,1968-04-08,2870.0,361.0,1968,4,8
90370,1,1968-04-09,3130.0,337.0,1968,4,9
90371,1,1968-04-10,3060.0,315.0,1968,4,10
